InventoryId,SalesDate,SalesQuantity,SalesDollars,Store,Brand,Description,SalesPrice,VendorNo,VendorName,City,State,PurchasePrice,SAB,STaxRate,SalesTax
NJ-4291-89989,2017-02-28,50,800.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,53.0
NJ-4291-89989,2017-03-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-03-31,50,800.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,53.0
NJ-4291-89989,2017-03-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-03-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-06-30,50,800.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,53.0
NJ-4291-89989,2017-07-31,10,160.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,10.6
NJ-4291-89989,2017-07-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-08-31,50,800.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,53.0
NJ-4291-89989,2017-08-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-09-30,10,160.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,10.6
NJ-4291-89989,2017-09-30,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-09-30,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-10-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-11-30,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89989,2017-12-31,10,160.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,10.6
NJ-4291-89989,2017-12-31,10,160.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,10.6
NJ-4291-89989,2018-01-31,10,160.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,10.6
NJ-4291-89989,2018-01-31,100,1600.0,NJ-4291,89989,Special Edition: Dora and Friends Friendship Adventure Dora (Limited Stock),16.0,55185,FisherPrice,Trenton,NJ,5.99,NJ,0.06625,106.0
NJ-4291-89990,2017-02-28,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-03-31,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-03-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-03-31,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-03-31,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-04-30,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-04-30,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-04-30,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-05-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-06-30,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-06-30,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-07-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-08-31,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-09-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-09-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-09-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-09-30,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-10-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-10-31,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-11-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-11-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-11-30,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89990,2017-12-31,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-12-31,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2017-12-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2017-12-31,100,1299.0,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,86.05875
NJ-4291-89990,2018-01-31,10,129.9,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,8.605875000000001
NJ-4291-89990,2018-01-31,50,649.5,NJ-4291,89990,Special Edition: Doodle Pro Travel Doodler (Limited Stock),12.99,55185,FisherPrice,Trenton,NJ,3.99,NJ,0.06625,43.029375
NJ-4291-89991,2017-04-30,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-05-31,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-08-31,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-08-31,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-09-30,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-09-30,100,1499.0,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,99.30875
NJ-4291-89991,2017-09-30,50,749.5,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,49.654375
NJ-4291-89991,2017-09-30,100,1499.0,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,99.30875
NJ-4291-89991,2017-09-30,50,749.5,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,49.654375
NJ-4291-89991,2017-10-31,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-10-31,10,149.9,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,9.930875
NJ-4291-89991,2017-11-30,100,1499.0,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,99.30875
NJ-4291-89991,2017-12-31,100,1499.0,NJ-4291,89991,Special Edition: Activity Lion (Limited Stock),14.99,55185,FisherPrice,Trenton,NJ,4.99,NJ,0.06625,99.30875
NJ-4291-89992,2017-02-28,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-03-31,100,999.0,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89992,2017-03-31,100,999.0,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89992,2017-05-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-05-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-05-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-05-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-06-30,100,999.0,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89992,2017-07-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-07-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-08-31,100,999.0,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89992,2017-08-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-09-30,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-10-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-10-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-10-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-11-30,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2017-12-31,10,99.9,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89992,2017-12-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89992,2018-01-31,50,499.5,NJ-4291,89992,Special Edition: Imaginext Woodland Castle (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-02-28,100,999.0,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89993,2017-03-31,10,99.9,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89993,2017-03-31,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-03-31,100,999.0,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89993,2017-04-30,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-04-30,10,99.9,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89993,2017-04-30,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-05-31,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-07-31,100,999.0,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89993,2017-08-31,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-08-31,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-09-30,100,999.0,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89993,2017-09-30,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-11-30,10,99.9,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89993,2017-11-30,50,499.5,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.091875
NJ-4291-89993,2017-12-31,100,999.0,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,66.18375
NJ-4291-89993,2017-12-31,10,99.9,NJ-4291,89993,Special Edition: Amazing Animals Press & Go Crocodile (Limited Stock),9.99,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.618375
NJ-4291-89994,2017-03-31,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-05-31,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2017-07-31,10,102.6,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.79725
NJ-4291-89994,2017-07-31,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2017-07-31,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2017-08-31,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-09-30,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-09-30,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-09-30,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2017-10-31,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-10-31,10,102.6,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.79725
NJ-4291-89994,2017-11-30,10,102.6,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.79725
NJ-4291-89994,2017-11-30,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-11-30,10,102.6,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,6.79725
NJ-4291-89994,2017-11-30,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-12-31,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89994,2017-12-31,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2017-12-31,50,513.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,33.98625
NJ-4291-89994,2018-01-31,100,1026.0,NJ-4291,89994,Special Edition: Thomas & Friends MINIS Diesel 10 Launcher (Limited Stock),10.26,55185,FisherPrice,Trenton,NJ,2.99,NJ,0.06625,67.9725
NJ-4291-89995,2017-02-28,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-03-31,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-04-30,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-04-30,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-04-30,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-04-30,100,18850.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,1248.8125
NJ-4291-89995,2017-06-30,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-06-30,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-06-30,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-07-31,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-07-31,100,18850.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,1248.8125
NJ-4291-89995,2017-07-31,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-08-31,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-09-30,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-10-31,10,1885.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,124.88125
NJ-4291-89995,2017-10-31,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-11-30,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-11-30,100,18850.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,1248.8125
NJ-4291-89995,2017-11-30,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
NJ-4291-89995,2017-12-31,50,9425.0,NJ-4291,89995,Special Edition: Grill (Limited Stock),188.5,55185,FisherPrice,Trenton,NJ,65.99,NJ,0.06625,624.40625
